66,0,0.061493,73.515549,0.452674
66,1,0.102074,73.451721,0.395707
67,0,0.077415,74.631989,0.435069
67,1,0.110909,74.558716,0.401653
68,0,0.097900,75.741074,0.441778
68,1,0.111145,75.671875,0.400529
69,0,0.072159,76.869934,0.453238
69,1,0.115654,76.787216,0.409078
70,0,0.079933,77.986061,0.468631
70,1,0.118431,77.903687,0.411917
71,0,0.086960,79.095222,0.461421
71,1,0.109344,79.017616,0.430365
72,0,0.092857,80.211304,0.475446
72,1,0.118729,80.126465,0.425519
73,0,0.091492,81.325447,0.469404
73,1,0.136581,81.235527,0.425015
74,0,0.113220,82.431694,0.470395
74,1,0.136299,82.361801,0.433335
75,0,0.105621,83.544975,0.474018
75,1,0.121231,83.474480,0.443581
76,0,0.097229,84.668480,0.499643
76,1,0.111122,84.582901,0.453449
77,0,0.104767,85.779587,0.504519
77,1,0.133934,85.690712,0.453968
78,0,0.108055,86.888588,0.508686
78,1,0.129509,86.802765,0.464627
79,0,0.102524,88.008865,0.521195
79,1,0.143456,87.918877,0.469085
80,0,0.105888,89.125725,0.524732
80,1,0.133492,89.031929,0.480584
